internal_order_number,online_order_number,store_name,full_channel_user_id,shipping_date,payment_date,payable_amount,paid_amount,status,consignee,spu,order_time,province,city,platform,sub_order_number,online_sub_order_number,original_online_order_number,sku,quantity,unit_price,product_name,color_and_spec,product_amount,original_price,is_gift,sub_order_status,refund_status,registered_quantity,actual_refund_quantity
740D95AD-4B1E-44ED,OL14829CF2-9977-47C1,安娜奥莱店,2ca19776-c07f-4f49-a,2025-06-24 05:23:05,2025-06-23 04:23:05,587.71,565.11,已发货,毛娜,SPUaf10ee,2025-06-22 04:23:05,山西省,长春县,京东,SUBB305682D-4828-44,ONLINESUB558A902F-A073-4E,ORIG9B1DC3B5-7C2F-48,SKU32286b,2,362.23,Public-key well-modulated toolset,Thistle,724.46,426.91,否,正常,未申请退款,0,0
7D3257DC-211D-4AE2,OLE32C6E05-D8D9-4A8F,安娜直播店,418d419d-1ab8-4b77-a,2025-07-16 22:17:44,2025-07-15 11:17:44,1964.62,1878.23,已签收,贾桂珍,SPU5127a7,2025-07-14 20:17:44,河北省,东莞县,拼多多,SUB4B03533C-146B-45,ONLINESUB8A256C3A-E2C4-4B,ORIG867C811D-6877-40,SKUca4787,3,672.7,Expanded context-sensitive adapter,MediumSlateBlue,2018.1,780.13,否,正常,申请退款,3,0
5E566AD3-5403-4880,OL5AD980B0-ACB0-4CD9,安娜分销店,ebd3f22a-70ef-41cb-a,2025-07-08 12:05:10,2025-07-06 11:05:10,1367.18,1345.78,已完成,赵倩,SPU2e67ae,2025-07-06 05:05:10,福建省,哈尔滨县,天猫,SUB43642196-932A-42,ONLINESUBC878852A-D563-45,ORIG2A51BB60-C8AD-47,SKU5393a4,3,535.86,Reduced multimedia installation,DarkRed,1607.58,697.3,否,正常,申请退款,3,0
C6B28270-9B1F-41F4,OL0899D49F-4251-439B,安娜分销店,2f78e24c-ba00-4a88-b,,2025-10-09 22:19:10,1231.59,1205.8,已签收,廖欣,SPUdbbd08,2025-10-09 16:19:10,香港特别行政区,沈阳县,京东,SUB00DDE38C-AAD2-45,ONLINESUBA07B343E-E516-42,ORIGAC8CA1F1-4DC0-49,SKU2d10e3,2,739.05,Persevering multi-tasking task-force,MediumSpringGreen,1478.1,1015.75,是,正常,成功退款,0,2
A257D2B8-620B-46DC,OL9096DBAF-5723-4CE3,安娜旗舰店,2e199a66-7761-4b28-8,2025-06-02 15:02:06,2025-05-31 08:02:06,1469.98,1461.83,已签收,鞠桂兰,SPU46d4ce,2025-05-30 23:02:06,海南省,彬县,得物,SUBCA3FBDD9-FDFC-40,ONLINESUB213B3F63-3E53-41,ORIGE1EAC617-9BBA-48,SKUd2c574,3,535.2,Advanced tangible neural-net,YellowGreen,1605.6,827.79,是,正常,申请退款,3,0
66B454D4-5EAD-4E39,OL82E137CA-C662-4653,安娜直播店,b2df1e4a-1fbc-4cce-9,2025-08-15 10:07:32,2025-08-14 10:07:32,3050.01,2979.11,已发货,黄秀华,SPU15dc74,2025-08-14 00:07:32,浙江省,长沙市,拼多多,SUBF3293261-7F86-41,ONLINESUBBD61DBF9-D2A8-4D,ORIGF6AB1000-754E-42,SKUe2157d,3,1239.53,Visionary systematic customer loyalty,Orchid,3718.59,1363.82,是,正常,申请退款,3,0
4E11EE2B-BFAA-48D7,OLD16937C4-45DD-4314,安娜直播店,01aff194-838a-4e74-8,2025-05-28 19:27:03,2025-05-28 08:27:03,1284.25,1250.96,已发货,卢晶,SPU559300,2025-05-27 15:27:03,河南省,荣县,天猫,SUB5CCE4C02-2B06-4E,ONLINESUBCF3B2691-A8D3-44,ORIG5AE14E9A-DCDB-45,SKUf77ddb,3,509.79,Synergized zero administration definition,MediumOrchid,1529.37,812.38,是,正常,未申请退款,0,0
0864CB57-B98E-498E,OL6EDBD413-218E-4A9A,安娜奥莱店,7ab0e2da-4e8e-48f1-b,2025-08-08 18:43:12,2025-08-08 04:43:12,589.16,561.96,已完成,吴成,SPU46d4ce,2025-08-07 07:43:12,吉林省,瑞县,京东,SUBFB8396B3-04E0-4B,ONLINESUBA5513385-A5A8-45,ORIG6AAB5A58-4223-44,SKUd2c574,1,733.11,Advanced tangible neural-net,YellowGreen,733.11,969.18,是,正常,未申请退款,0,0
66FB404B-0937-4D1A,OLBD01894C-B042-4A98,安娜直播店,47f6b4b8-4523-4a64-9,2025-10-18 10:00:31,2025-10-16 10:00:31,782.99,777.7,已完成,陈颖,SPU4625c1,2025-10-15 15:00:31,台湾省,柳县,抖音,SUB4E81C8C2-2EBE-4E,ONLINESUBAFEBA1DB-5598-49,ORIGCA5CE2CB-CF9B-42,SKUe1fe0b,3,296.14,Persevering holistic open system,Plum,888.42,371.11,否,正常,未申请退款,0,0
2B70CF99-A5DB-4107,OL28238A6A-4AF1-4B6E,安娜分销店,7edfe00d-bc44-4c83-8,,2025-10-22 20:14:11,959.03,956.09,已完成,张桂花,SPUbdae81,2025-10-21 22:14:11,江苏省,通辽县,得物,SUBDB4EDA2A-A8AB-49,ONLINESUBDB63563E-027B-4E,ORIGBBA1A1B1-40B3-43,SKUcb6285,1,1004.04,Self-enabling 24/7 strategy,SeaShell,1004.04,1395.34,否,正常,成功退款,0,1
242B14B9-BDAD-4ACE,OLF588DE7B-216C-483A,安娜旗舰店,cddec5e3-9e60-4411-9,2025-06-29 01:25:49,2025-06-28 16:25:49,771.95,733.48,已完成,刘萍,SPU0d084c,2025-06-28 16:25:49,江苏省,关岭县,抖音,SUBD476BACD-3DFD-44,ONLINESUBD8674337-5CBD-48,ORIG7A6FA5E9-00CA-41,SKU4c172b,3,273.02,User-friendly client-server focus group,Indigo,819.06,400.17,是,正常,退款关闭,0,0
73003D5F-A68C-45D5,OL400226D9-0663-4A2D,安娜直播店,4adc5698-1fef-4d4f-9,2025-05-31 12:20:13,2025-05-29 18:20:13,100.84,96.69,已签收,朱超,SPU0baea1,2025-05-29 17:20:13,内蒙古自治区,丽娟市,抖音,SUBA6EA5612-25DA-42,ONLINESUBC82B5892-6EA9-49,ORIG0EDE7012-FA1B-4D,SKUcbbd57,1,120.17,Monitored static product,MediumAquaMarine,120.17,197.91,是,正常,退款关闭,0,0
C096D869-2559-4F17,OLED7758E8-F610-42DC,安娜旗舰店,98d521ec-19cb-47c1-b,2025-10-14 22:03:37,2025-10-12 08:03:37,688.84,664.77,已签收,刘凤英,SPU4e4820,2025-10-11 23:03:37,广东省,文县,淘宝,SUBB8D207E8-59FD-45,ONLINESUB6B5B86E9-D5FD-4E,ORIG78A12C99-5441-49,SKU7a1598,1,759.25,Compatible explicit pricing structure,HoneyDew,759.25,888.55,否,正常,未申请退款,0,0
AD1D8734-5103-4572,OL92109DA5-235B-41E0,安娜奥莱店,53bbcb06-fbee-44da-9,2025-09-29 02:41:21,2025-09-26 05:41:21,2046.37,1948.37,已完成,邝金凤,SPU6cfde7,2025-09-25 20:41:21,陕西省,博县,天猫,SUBFE8259F4-9AE8-4B,ONLINESUB5140E5E5-56D9-4A,ORIG59BD9E21-C266-4C,SKUaa2abe,3,685.69,Operative dynamic functionalities,Indigo,2057.07,839.12,否,正常,退款关闭,0,0
FF396D5B-4CB9-4488,OL78C1C56A-5F94-4099,安娜旗舰店,a9d81e28-5c9d-490c-a,,2025-10-14 18:06:04,1508.33,1493.93,已完成,张丽娟,SPU23e4cc,2025-10-14 16:06:04,吉林省,丽娟市,小红书,SUB0A5585CF-308C-4C,ONLINESUBCF17F945-4069-45,ORIGF9182EE5-84DD-43,SKUf5b0ad,3,529.2,Cross-group mobile product,LimeGreen,1587.6,742.99,否,正常,成功退款,0,3
8BA5993C-AB18-4DD4,OL27EC5787-0A60-4021,安娜奥莱店,69ba84a5-425a-4c2d-a,,2025-09-08 23:35:25,476.02,460.37,已完成,姬欢,SPU636b5f,2025-09-08 20:35:25,江苏省,凯县,淘宝,SUB04657512-B892-44,ONLINESUBB2E0E55F-28D9-47,ORIGE2E9DB8C-1B7B-4B,SKU936513,2,264.82,Multi-layered dynamic migration,DarkGreen,529.64,366.08,是,正常,成功退款,0,2
70AAF07B-B47D-41EB,OL8EA0D6E4-EC94-4F9F,安娜奥莱店,984e084f-5306-4fec-8,2025-06-29 06:42:33,2025-06-28 00:42:33,677.04,667.86,已完成,吴旭,SPUc34157,2025-06-27 06:42:33,辽宁省,超市,拼多多,SUBDACEA90E-D8A3-4C,ONLINESUB0ACD5AA2-BBFC-4E,ORIG54CC26DC-61AC-4D,SKU51a0d8,3,231.22,Expanded real-time Internet solution,Lime,693.66,276.55,否,正常,退款关闭,0,0
7FE1CF8E-CA9F-47D9,OL3426E71F-6EBA-4228,安娜直播店,d28a1536-fea8-4c90-a,,2025-05-24 10:48:37,868.23,859.08,已签收,夏东,SPU6f8a56,2025-05-24 06:48:37,新疆维吾尔自治区,长春市,得物,SUBC85E3793-82E9-4E,ONLINESUB436686F4-8B84-4D,ORIGB1544FE6-5649-4D,SKU9f6186,3,347.18,Monitored bi-directional hub,Khaki,1041.54,384.21,是,正常,成功退款,0,3
11453BAD-162C-47DA,OL8CEC05BD-5658-4AD9,安娜旗舰店,3e1cda26-3bdf-4ec0-8,,2025-09-17 12:39:29,253.84,253.57,已签收,胡雷,SPU4625c1,2025-09-17 05:39:29,福建省,淑兰市,天猫,SUB3EDC048A-29B5-4F,ONLINESUB4BB76C01-D33B-44,ORIG3390CFF1-5C5B-4D,SKUe1fe0b,1,306.45,Persevering holistic open system,Plum,306.45,396.92,否,正常,成功退款,0,1
51DEACE1-7535-4152,OL666B2759-9A06-4B76,安娜奥莱店,ddcd1bbc-6de0-482c-9,,2025-07-30 18:23:00,807.38,784.67,已发货,高瑞,SPU3ee0eb,2025-07-30 08:23:00,云南省,荆门市,得物,SUB18DF5239-B5A2-49,ONLINESUBFABC4FD9-C156-4C,ORIGA031689C-BC73-40,SKUd5a494,3,295.68,Down-sized didactic Graphical User Interface,White,887.04,444.59,是,正常,成功退款,0,3
00EFD3F8-35A0-4AF3,OL602063F2-61A1-4B8E,安娜奥莱店,e85358c5-f5ba-4330-a,2025-06-16 03:43:07,2025-06-13 05:43:07,405.11,404.6,已发货,王燕,SPU33084d,2025-06-12 15:43:07,浙江省,武汉县,得物,SUB9A122E99-CEAE-45,ONLINESUB0F72A7CD-5D13-46,ORIG05FC1C74-C68E-46,SKU48a155,1,494.07,Balanced high-level moderator,Lavender,494.07,713.45,是,正常,退款关闭,0,0
3E4952E3-C09C-4861,OLB610B056-0EE2-4651,安娜分销店,e3ad742c-39b2-4b91-b,2025-05-25 13:34:12,2025-05-24 15:34:12,877.42,847.47,已签收,何燕,SPU9ee282,2025-05-24 03:34:12,江苏省,潮州县,抖音,SUBA822AB4D-A1CD-48,ONLINESUBD444F472-D263-41,ORIG7B1D228D-9AFA-4B,SKU447a8f,3,302.87,Multi-channeled reciprocal challenge,GhostWhite,908.61,461.77,否,正常,申请退款,3,0
C2FEF8B2-7112-4702,OL75A027ED-F74A-4E63,安娜直播店,976622cf-76a4-4fac-b,2025-09-16 03:28:34,2025-09-13 17:28:34,572.83,562.92,已签收,潘欢,SPUf6aff7,2025-09-12 23:28:34,辽宁省,辉县,得物,SUBB583F29D-6EE4-41,ONLINESUB24111ABF-CEBC-4B,ORIG9F5895A8-D772-43,SKU446dad,1,633.76,Horizontal encompassing solution,Khaki,633.76,704.12,是,正常,退款关闭,0,0
B28FA8BD-2874-4A9A,OLF2B36534-FBA0-492C,安娜直播店,ec16c11f-6930-4da9-8,2025-08-11 02:26:40,2025-08-08 12:26:40,480.69,480.05,已完成,程辉,SPU9ee282,2025-08-07 20:26:40,贵州省,小红县,京东,SUBBC93291C-A88E-4D,ONLINESUBD72953BE-0725-48,ORIGE8FFC724-DFCE-4B,SKU447a8f,1,511.02,Multi-channeled reciprocal challenge,GhostWhite,511.02,785.43,是,正常,申请退款,1,0
BD828BCC-CB55-4C03,OLC841F606-05F0-4EF3,安娜奥莱店,e30bec91-3adf-4636-8,2025-10-10 04:50:23,2025-10-07 22:50:23,1139.21,1095.13,已发货,赵桂兰,SPUd8b8a3,2025-10-07 03:50:23,黑龙江省,刚县,天猫,SUB1B57B212-E986-47,ONLINESUBD3022B02-A7CB-40,ORIG9F68EB30-539A-43,SKUc44eb6,3,455.04,Automated value-added knowledge user,MediumVioletRed,1365.12,652.32,否,正常,未申请退款,0,0
8416483A-30BB-49DE,OL0C78ABFF-9FB8-41FD,安娜分销店,59fb1241-f0bd-455c-a,2025-08-25 13:25:10,2025-08-23 02:25:10,504.55,495.12,已完成,赖辉,SPUab3389,2025-08-22 19:25:10,山东省,楠县,淘宝,SUBCC10F61A-FB7C-4C,ONLINESUB917C7A72-2433-4C,ORIG651E2149-7CD6-40,SKU5eb120,2,255.76,Object-based 24hour installation,Khaki,511.52,300.29,否,正常,未申请退款,0,0
E0E0CB8A-67D9-45E6,OL03555CDC-9FF3-43C0,安娜旗舰店,ac777786-a57f-4035-8,2025-08-24 01:25:47,2025-08-21 09:25:47,1512.25,1486.36,已签收,段婷,SPU394325,2025-08-21 06:25:47,西藏自治区,雪市,拼多多,SUB20C6830B-7E3D-44,ONLINESUB5D97BD03-0F66-4B,ORIG140B84CD-D42A-42,SKU295ecc,2,894.82,Streamlined local secured line,LightSteelBlue,1789.64,1041.48,否,正常,申请退款,2,0
6A5EDC1A-2AC3-457F,OL2C7D73FA-86AC-4154,安娜旗舰店,fadab72a-d14e-440b-a,2025-09-23 09:54:33,2025-09-22 18:54:33,2006.31,1933.98,已签收,赵健,SPUc4f47c,2025-09-22 01:54:33,广西壮族自治区,旭市,小红书,SUBC674662F-C1EB-44,ONLINESUB8AF881BF-549D-47,ORIG430946B5-302B-46,SKUa4076a,3,767.53,Vision-oriented cohesive paradigm,LightCyan,2302.59,987.14,否,正常,申请退款,3,0
2D68F2A3-C9F9-48EB,OL3304416C-B4F5-4F0F,安娜旗舰店,4b2a59ff-85ed-4029-a,2025-09-21 05:32:14,2025-09-18 16:32:14,343.33,335.29,已完成,赵彬,SPU824328,2025-09-18 02:32:14,河北省,利市,淘宝,SUBAD7B01CD-4B5E-4E,ONLINESUB9D97FF02-1409-4C,ORIG4B5AE49A-9E89-46,SKU6c4ad0,1,380.7,Innovative zero tolerance success,DarkTurquoise,380.7,622.85,是,正常,未申请退款,0,0
615946DD-8B23-4480,OL4B8EA1A1-824E-43B0,安娜直播店,05e22ab9-30b0-4842-9,2025-08-08 14:12:14,2025-08-05 17:12:14,549.98,539.02,已发货,杜燕,SPU8bcbf8,2025-08-05 12:12:14,黑龙江省,合肥市,拼多多,SUBF1A3E3C4-1573-48,ONLINESUBEEFF89C8-4B0D-44,ORIG9C4CECBF-1594-49,SKUb6e276,2,284.83,Horizontal tangible moratorium,LightSalmon,569.66,371.84,否,正常,退款关闭,0,0
27E06C8B-1860-4E79,OLECE7D07D-B5D3-4918,安娜直播店,f76a3420-11a1-435c-9,,2025-10-12 23:17:17,1429.35,1389.61,已完成,李凯,SPUbdae81,2025-10-12 13:17:17,台湾省,秀荣县,得物,SUBB9E3F6F0-EDE0-48,ONLINESUBCA1BD177-9578-4B,ORIG1E6193EF-05B5-47,SKUcb6285,2,786.01,Self-enabling 24/7 strategy,SeaShell,1572.02,1069.05,是,正常,成功退款,0,2
EE68BECC-93BC-48DC,OL1CFBBF89-0561-4183,安娜旗舰店,267da65f-a71e-4fd3-8,,2025-09-05 15:58:41,900.35,867.44,已发货,农瑞,SPU33084d,2025-09-05 09:58:41,广东省,建平县,抖音,SUB2C78097A-56B6-40,ONLINESUB36AAE535-BB35-4E,ORIGA5195209-9C81-48,SKU48a155,3,320.23,Balanced high-level moderator,Lavender,960.69,492.26,是,正常,成功退款,0,3
909ABD9A-ABAB-4C3F,OL85D20A41-FDD8-4679,安娜旗舰店,d397b3a7-04e1-4100-b,2025-09-25 04:17:16,2025-09-22 16:17:16,2199.42,2104.74,已签收,吴凯,SPU394325,2025-09-22 15:17:16,山东省,畅县,得物,SUB156666DB-CF84-42,ONLINESUBD428CD10-F2BD-45,ORIG5F064BF7-4DD1-42,SKU295ecc,3,851.08,Streamlined local secured line,LightSteelBlue,2553.24,1350.96,否,正常,未申请退款,0,0
302EFA09-1CEB-446B,OL1BB4BA5E-173C-4701,安娜奥莱店,0b4125e5-f434-488c-8,,2025-10-10 06:11:54,472.0,457.56,已完成,文玉,SPU8e9630,2025-10-09 09:11:54,北京市,关岭市,京东,SUB37BAB272-4EE5-4E,ONLINESUB51D138AD-669C-4D,ORIGE9E0C18D-6B69-4E,SKU0a1deb,1,497.22,Visionary mobile throughput,DarkRed,497.22,619.75,是,正常,成功退款,0,1
A9434B89-2DD9-40AF,OLE432D53D-2524-4E48,安娜旗舰店,89e8c3cf-d20c-4270-8,,2025-10-07 23:38:36,870.22,827.47,已发货,黄琴,SPU3114c2,2025-10-07 02:38:36,上海市,婷婷市,淘宝,SUB2D8E3321-2A3F-40,ONLINESUB0842259D-4895-45,ORIG8EBD57DF-6E45-4D,SKU04343e,1,975.14,Horizontal multi-tasking encoding,LightGreen,975.14,1119.44,是,正常,成功退款,0,1
F1929C51-C3AE-4EDF,OL602B1D29-6BA3-4A0B,安娜奥莱店,fb08f8d7-37c6-4231-a,2025-06-15 21:54:13,2025-06-14 15:54:13,632.39,626.11,已完成,袁波,SPU6019a8,2025-06-14 02:54:13,山西省,昆明县,淘宝,SUB4BCD256E-8BF9-4B,ONLINESUBC5E4C3AD-B279-45,ORIG3E23924E-D8DE-4A,SKUfb9dba,1,664.52,Monitored context-sensitive alliance,FloralWhite,664.52,854.69,否,正常,申请退款,1,0
0EC04BE0-BA9B-45E9,OL79A5C609-95BA-40DF,安娜旗舰店,659ebbad-efdf-4cdb-8,,2025-08-18 14:35:31,1039.48,1004.89,已完成,李畅,SPU62cba0,2025-08-18 09:35:31,广西壮族自治区,拉萨市,得物,SUB8DFC62BC-67BA-4E,ONLINESUB3275F55B-7BAD-46,ORIG1316917C-5245-46,SKUa182bf,2,600.02,Synergistic attitude-oriented knowledgebase,Plum,1200.04,770.53,是,正常,成功退款,0,2
929D6508-5752-4AAF,OL66D59B52-933E-4816,安娜奥莱店,7ea59d77-0117-4763-9,,2025-07-28 22:44:39,415.44,405.08,已完成,赵玉兰,SPU8089d3,2025-07-28 03:44:39,甘肃省,长沙县,拼多多,SUB1F57DE9A-AD9F-44,ONLINESUBE3FED682-B384-48,ORIG1045BF50-D2BB-42,SKUa4e5e7,2,239.49,Operative grid-enabled forecast,DarkMagenta,478.98,365.22,是,正常,成功退款,0,2
9FAB454F-6710-4E92,OL822FF5CF-C714-4A63,安娜旗舰店,a30f104c-0118-4559-a,,2025-09-30 19:16:45,2199.09,2182.09,已发货,王敏,SPU44ed83,2025-09-30 01:16:45,新疆维吾尔自治区,汕尾县,抖音,SUBBFE4B86D-0FB2-45,ONLINESUB175B0A69-B850-4B,ORIG148D738C-D187-45,SKUc0512f,3,848.52,Proactive well-modulated project,Lavender,2545.56,1141.51,是,正常,成功退款,0,3
A6136500-1635-44A2,OL5C4618B7-84D0-4F13,安娜分销店,bc6a0452-574a-4da1-b,2025-05-29 05:06:19,2025-05-26 20:06:19,2283.58,2179.55,已完成,杨洋,SPU589681,2025-05-26 00:06:19,安徽省,琳市,淘宝,SUB654A8D73-2E04-44,ONLINESUBCE8847D1-D61B-41,ORIG50C2DBD3-3AD2-40,SKU320381,3,793.59,Balanced object-oriented toolset,Navy,2380.77,904.98,否,正常,退款关闭,0,0
D34EB894-413C-437A,OL2A6DE7D2-C892-4433,安娜旗舰店,04111892-9733-41fc-8,2025-10-29 14:14:38,2025-10-26 17:14:38,757.59,721.3,已签收,林雪梅,SPUbcd7bc,2025-10-25 17:14:38,海南省,伟县,京东,SUB9021C889-9602-44,ONLINESUB5C10CE15-1528-46,ORIG87E7B3E8-2C7E-44,SKUea3197,2,415.5,Visionary heuristic array,Khaki,831.0,467.71,是,正常,退款关闭,0,0
3800BBCA-DB56-48DC,OLF55E9E17-E1BD-48CE,安娜奥莱店,3017cb47-057e-420f-b,,2025-07-24 22:38:28,366.4,358.3,已发货,李英,SPUfcea88,2025-07-24 10:38:28,福建省,海口县,京东,SUBA02065A2-1880-41,ONLINESUBD4856E10-9000-42,ORIG380C5F96-22AA-49,SKU6cd330,2,195.86,User-centric zero-defect Internet solution,Plum,391.72,317.79,是,正常,成功退款,0,2
7F11C4E5-9BF6-492E,OL979E54EB-32D8-4402,安娜奥莱店,a6cc4244-bcd8-4af0-b,2025-05-26 12:20:55,2025-05-24 09:20:55,1821.56,1754.21,已发货,周晶,SPU589681,2025-05-24 07:20:55,广西壮族自治区,昆明县,拼多多,SUBD7B09857-DB85-46,ONLINESUB3C05C45D-E98C-4D,ORIG0A7E5AC5-71DC-4E,SKU320381,2,971.77,Balanced object-oriented toolset,Navy,1943.54,1407.96,是,正常,退款关闭,0,0
D71A58D4-E379-4CE6,OL7FBAC5E7-CE4E-4C4F,安娜旗舰店,1b947b9e-db20-4d0b-a,,2025-05-02 08:25:07,993.72,990.06,已发货,徐瑞,SPU636b5f,2025-05-01 23:25:07,广东省,飞市,小红书,SUB6EDC1D3A-419A-44,ONLINESUBD68EFCFF-166C-4F,ORIG91974C51-1271-4A,SKU936513,3,384.13,Multi-layered dynamic migration,DarkGreen,1152.39,616.04,是,正常,成功退款,0,3
D2E26FD0-FCAF-4994,OL2C890F3A-2201-49EB,安娜直播店,06287f30-3d5e-4b8c-9,2025-07-29 18:49:10,2025-07-27 09:49:10,1162.34,1131.42,已完成,周建平,SPU7857b0,2025-07-26 15:49:10,海南省,广州市,淘宝,SUB01DC113A-458B-45,ONLINESUB8BBB48D7-C4A3-44,ORIG7897184D-D613-40,SKUb2af63,2,674.56,Diverse didactic workforce,Plum,1349.12,953.37,是,正常,退款关闭,0,0
A4F07332-461D-4DBC,OL5EAF95DA-D1D8-42E0,安娜奥莱店,a506f0bd-d906-4ac1-b,2025-08-31 11:57:57,2025-08-30 19:57:57,2819.45,2810.94,已签收,田春梅,SPU6536b6,2025-08-30 19:57:57,浙江省,雪梅县,拼多多,SUBCE200C7D-8171-4D,ONLINESUBA45CE59E-4CB2-46,ORIG615D72E7-15E6-48,SKU83e5df,3,958.04,Focused 3rdgeneration firmware,GreenYellow,2874.12,1315.4,否,正常,退款关闭,0,0
E40A1454-517E-492A,OL66F50B59-7C1F-4CEB,安娜奥莱店,802ac4aa-5717-4832-b,2025-07-08 00:48:31,2025-07-06 17:48:31,655.56,635.45,已发货,郝玉华,SPU587b85,2025-07-06 05:48:31,香港特别行政区,潮州市,得物,SUB37AC5500-4B0D-47,ONLINESUB30B15B2C-6664-45,ORIGC886B982-4878-4A,SKUc9adb9,1,753.82,Vision-oriented well-modulated customer loyalty,LawnGreen,753.82,1151.72,是,正常,申请退款,1,0
E7252A90-7192-4639,OL80097917-1D4E-43F3,安娜直播店,b92aea9f-b8f8-4922-a,2025-09-28 18:53:05,2025-09-26 20:53:05,956.32,920.4,已完成,高宁,SPU9ee282,2025-09-26 07:53:05,内蒙古自治区,倩县,京东,SUB17E2B5FC-924C-46,ONLINESUB2B63C329-E167-44,ORIGD3C0CAFB-86C2-46,SKU447a8f,2,541.84,Multi-channeled reciprocal challenge,GhostWhite,1083.68,740.82,是,正常,未申请退款,0,0
6DBA83B8-A73C-45B8,OL9940F25B-CBD1-4DC5,安娜奥莱店,f930297c-c306-48db-b,2025-07-22 01:10:58,2025-07-21 18:10:58,867.34,864.25,已发货,朱健,SPU3ee0eb,2025-07-20 20:10:58,青海省,璐市,淘宝,SUB06F3052C-F225-4F,ONLINESUB4652EA12-D025-4E,ORIGEBBBA62F-903B-40,SKUd5a494,3,344.4,Down-sized didactic Graphical User Interface,White,1033.2,400.84,是,正常,未申请退款,0,0
11D52272-1813-449F,OL36332F8E-5F97-46B7,安娜直播店,eecdccff-df35-4407-b,,2025-08-01 21:12:29,1053.47,1032.31,已完成,池建平,SPUd0888b,2025-08-01 05:12:29,黑龙江省,平市,得物,SUB194F613E-1D17-43,ONLINESUBC932FC86-F3A0-4D,ORIG5A407F1F-C64F-47,SKUcd4fa2,2,563.48,Cloned asynchronous neural-net,Violet,1126.96,912.5,否,正常,成功退款,0,2
03B69E4E-87F3-404C,OL33AA6382-3399-4177,安娜直播店,dcd9a7ec-757c-460f-a,2025-10-06 13:39:34,2025-10-06 04:39:34,1427.03,1409.1,已发货,康婷婷,SPU6c1a65,2025-10-05 11:39:34,浙江省,梅县,小红书,SUB897C0B7E-E580-40,ONLINESUBACDA03AA-599B-49,ORIG82D2F575-AC34-4A,SKU9c4d3f,2,762.55,Profit-focused content-based parallelism,SteelBlue,1525.1,1050.54,是,正常,退款关闭,0,0
E8429A2A-B04B-424F,OL421E1732-C715-44D7,安娜直播店,2df6e051-81d2-49ca-b,2025-08-11 12:24:34,2025-08-10 18:24:34,796.87,784.23,已签收,王桂芝,SPUf9d56e,2025-08-10 18:24:34,重庆市,娜市,天猫,SUBF535B540-5B2B-4C,ONLINESUBDF0E7CE6-36F1-4A,ORIG963AAFA9-736C-43,SKUf69645,2,428.0,Enterprise-wide methodical budgetary management,BlanchedAlmond,856.0,687.71,否,正常,未申请退款,0,0
3CAD26AC-395C-4F1B,OL1D7BBFB2-3B91-4134,安娜旗舰店,0a4f893d-56c6-4c06-9,2025-10-17 06:13:59,2025-10-14 10:13:59,323.62,308.8,已签收,王淑华,SPU636b5f,2025-10-13 16:13:59,澳门特别行政区,永安市,拼多多,SUB49D8D637-9E8A-4C,ONLINESUB4D891746-4F97-4D,ORIGEEC71098-E474-4B,SKU936513,1,344.18,Multi-layered dynamic migration,DarkGreen,344.18,374.97,否,正常,申请退款,1,0
5159FC99-53AE-4A24,OL729FCAEA-9415-48C7,安娜直播店,6d4e7025-1ef4-4b02-8,2025-08-04 21:23:31,2025-08-02 22:23:31,1086.68,1080.46,已发货,郭桂芝,SPU3968e6,2025-08-02 19:23:31,西藏自治区,巢湖县,天猫,SUB7D2CF934-97DA-4E,ONLINESUB103BB70E-FF79-42,ORIG7E4EF698-C3B1-4F,SKU9b8118,3,382.16,Enhanced even-keeled orchestration,Coral,1146.48,561.43,否,正常,申请退款,3,0
6C11FB1A-2C24-4610,OL5B469672-0FF0-4E18,安娜分销店,a8f09782-17c2-428d-b,2025-07-06 07:15:00,2025-07-05 07:15:00,1812.24,1754.59,已完成,刘想,SPUce7ae4,2025-07-04 18:15:00,江西省,丽市,天猫,SUB62DA76CA-7532-40,ONLINESUB3B041676-2F02-48,ORIGB297E955-0E37-4E,SKUed389c,3,702.77,Mandatory well-modulated strategy,Teal,2108.31,842.25,是,正常,申请退款,3,0
DDA13B5D-9A93-43CC,OLA33B2E6C-3C72-4DE2,安娜旗舰店,a53b5239-d8cf-44b6-a,2025-09-08 20:41:02,2025-09-07 06:41:02,241.02,236.21,已完成,李璐,SPUbe8b48,2025-09-06 08:41:02,新疆维吾尔自治区,杭州县,天猫,SUB4E643199-1BEC-4E,ONLINESUB242A1BAA-D539-48,ORIG0040C2D3-3679-40,SKU52dbc0,1,277.08,Intuitive fresh-thinking infrastructure,Orange,277.08,316.54,是,正常,未申请退款,0,0
3AAFAB58-F22A-4EB1,OLA988EEF9-FAF2-438C,安娜奥莱店,570abc16-b3d6-4f51-b,2025-07-05 20:03:00,2025-07-05 10:03:00,2403.67,2353.35,已完成,郑晶,SPUe46267,2025-07-04 21:03:00,重庆市,刚市,抖音,SUBD8BC6E49-47AB-4D,ONLINESUB40B6B6B6-FA65-41,ORIG85ADE0AE-A0F1-49,SKUff035a,3,825.42,Customizable non-volatile parallelism,Coral,2476.26,1138.8,否,正常,未申请退款,0,0
